time, x, y, heading, vel_x, vel_y, vel_heading,
2.52, 0.330432, 0.0741183, 0.287834, 0.110701, 0.0355075, -0.260592, 
2.528, 0.331318, 0.0744013, 0.285747, 0.110778, 0.0353722, -0.260877, 
2.536, 0.332151, 0.0746903, 0.284908, 0.104107, 0.0361284, -0.10493, 
2.544, 0.332969, 0.074992, 0.284129, 0.102257, 0.0377055, -0.0974089, 
2.552, 0.333787, 0.0752995, 0.283349, 0.102251, 0.0384381, -0.0974069, 
2.56, 0.334606, 0.0756066, 0.28257, 0.102269, 0.0383923, -0.0974492, 
2.568, 0.335493, 0.075864, 0.282568, 0.110903, 0.0321707, -0.000202637, 
2.576, 0.33638, 0.0761212, 0.282568, 0.110929, 0.0321552, -1.10082e-05, 
2.584, 0.337268, 0.0763785, 0.282568, 0.110931, 0.0321627, -8.01232e-06, 
2.592, 0.338155, 0.0766359, 0.282568, 0.11093, 0.0321707, -5.80764e-06, 
2.6, 0.339042, 0.0768951, 0.281254, 0.110874, 0.0323983, -0.16421, 
2.608, 0.33993, 0.0771563, 0.279211, 0.110972, 0.0326485, -0.25544, 
2.616, 0.340818, 0.0774191, 0.277161, 0.111043, 0.0328486, -0.25625, 
2.624, 0.341707, 0.0776835, 0.275108, 0.111111, 0.033051, -0.256542, 
2.632, 0.342597, 0.0779495, 0.272983, 0.111179, 0.0332545, -0.265668, 
2.64, 0.343487, 0.0782171, 0.270855, 0.111248, 0.0334526, -0.266021, 
2.648, 0.344377, 0.0784863, 0.268724, 0.111316, 0.0336486, -0.266322, 
2.656, 0.345268, 0.078757, 0.266591, 0.111383, 0.0338429, -0.26662, 
2.664, 0.34616, 0.0790293, 0.264516, 0.111449, 0.0340335, -0.259445, 
2.672, 0.347052, 0.0793031, 0.262438, 0.111512, 0.034226, -0.259682, 
2.68, 0.347944, 0.0795785, 0.260359, 0.111575, 0.034418, -0.25996, 
2.688, 0.348837, 0.0798553, 0.258277, 0.111637, 0.0346097, -0.260239, 
2.696, 0.349731, 0.0801338, 0.256208, 0.111699, 0.0348004, -0.258546, 
2.704, 0.350625, 0.0804137, 0.254138, 0.11176, 0.0349916, -0.25881, 
2.712, 0.35152, 0.0806951, 0.252065, 0.11182, 0.0351827, -0.259084, 
2.72, 0.352415, 0.0809781, 0.24999, 0.11188, 0.0353738, -0.259359, 
2.728, 0.35331, 0.0812062, 0.249986, 0.111938, 0.0285092, -0.000545926, 
2.736, 0.354206, 0.0814341, 0.249986, 0.111933, 0.0284838, 6.08072e-06, 
2.744, 0.355101, 0.0816621, 0.249986, 0.111929, 0.0284991, 6.87014e-06, 
2.752, 0.355997, 0.0818902, 0.249986, 0.111925, 0.0285134, 6.57118e-06, 
2.76, 0.356892, 0.0821206, 0.248661, 0.111911, 0.0287989, -0.165666, 
2.768, 0.357788, 0.0823526, 0.246573, 0.11196, 0.0290077, -0.260979, 
2.776, 0.358684, 0.082586, 0.244478, 0.112023, 0.0291716, -0.261822, 
2.784, 0.35958, 0.0828207, 0.242381, 0.112085, 0.029337, -0.262117, 
2.792, 0.360478, 0.0830567, 0.240316, 0.112145, 0.0295049, -0.258121, 
2.8, 0.361375, 0.0832942, 0.238249, 0.112204, 0.0296784, -0.258375, 
2.808, 0.362273, 0.083533, 0.23618, 0.112261, 0.0298558, -0.258653, 
2.816, 0.363172, 0.0837733, 0.234109, 0.112319, 0.0300363, -0.258931, 
2.824, 0.364071, 0.0840151, 0.231998, 0.112375, 0.0302209, -0.263853, 
2.832, 0.36497, 0.0842583, 0.229885, 0.112432, 0.0304058, -0.264167, 
2.84, 0.36587, 0.0845031, 0.227769, 0.112488, 0.0305923, -0.264455, 
2.848, 0.366771, 0.0847493, 0.225651, 0.112544, 0.03078, -0.264743, 
2.856, 0.367671, 0.084997, 0.223539, 0.112599, 0.0309685, -0.264028, 
2.864, 0.368573, 0.0852463, 0.221424, 0.112653, 0.0311583, -0.264308, 
2.872, 0.369474, 0.0854971, 0.219308, 0.112707, 0.0313488, -0.264594, 
2.88, 0.370376, 0.0857494, 0.217189, 0.11276, 0.03154, -0.264881, 
2.888, 0.371279, 0.0860033, 0.215044, 0.112813, 0.0317327, -0.268022, 
2.896, 0.372182, 0.0862587, 0.212898, 0.112866, 0.0319247, -0.268333, 
2.904, 0.373085, 0.0865156, 0.210749, 0.112919, 0.0321171, -0.268628, 
2.912, 0.373989, 0.0867741, 0.208597, 0.112971, 0.0323099, -0.268924, 
2.92, 0.374893, 0.0870341, 0.206442, 0.113022, 0.032503, -0.269455, 
2.928, 0.375798, 0.0872957, 0.204284, 0.113074, 0.0326963, -0.269754, 
2.936, 0.376703, 0.0875588, 0.202123, 0.113124, 0.0328899, -0.270052, 
2.944, 0.377608, 0.0878235, 0.19996, 0.113174, 0.0330837, -0.27035, 
2.952, 0.37851, 0.0879937, 0.20042, 0.112737, 0.0212787, 0.0574169, 
2.96, 0.379346, 0.0881661, 0.201729, 0.104506, 0.021543, 0.163647, 
2.968, 0.380181, 0.0883248, 0.203044, 0.104398, 0.0198432, 0.164346, 
2.976, 0.381016, 0.0884781, 0.204359, 0.104345, 0.0191603, 0.164379, 
2.984, 0.381855, 0.088665, 0.203607, 0.104853, 0.0233666, -0.0939155, 
2.992, 0.382708, 0.0888472, 0.20166, 0.106695, 0.0227749, -0.243387, 
3, 0.383613, 0.0890274, 0.199512, 0.113086, 0.0225206, -0.268497, 
3.008, 0.384519, 0.0891973, 0.19736, 0.113213, 0.0212359, -0.269023, 
3.016, 0.385425, 0.0893655, 0.195183, 0.113272, 0.021027, -0.27219, 
3.024, 0.386331, 0.0895343, 0.193002, 0.113325, 0.0211056, -0.272564, 
3.032, 0.387238, 0.0897046, 0.190819, 0.113376, 0.0212797, -0.272911, 
3.04, 0.388146, 0.0898764, 0.188633, 0.113425, 0.0214855, -0.273251, 
3.048, 0.389054, 0.09005, 0.186511, 0.113473, 0.0216968, -0.265241, 
3.056, 0.389962, 0.0902253, 0.184387, 0.113519, 0.0219112, -0.2655, 
3.064, 0.39087, 0.0904023, 0.18226, 0.113565, 0.0221232, -0.265806, 
3.072, 0.391779, 0.090581, 0.180132, 0.113609, 0.0223324, -0.266109, 
3.08, 0.392688, 0.0907613, 0.177967, 0.113654, 0.0225404, -0.270542, 
3.088, 0.393598, 0.0909432, 0.1758, 0.113698, 0.0227448, -0.270876, 
3.096, 0.394508, 0.0911268, 0.173631, 0.113742, 0.0229474, -0.271185, 
3.104, 0.395418, 0.091312, 0.171459, 0.113785, 0.0231487, -0.271492, 
3.112, 0.396329, 0.0914689, 0.171455, 0.113827, 0.0196093, -0.000531247, 
3.12, 0.397239, 0.0916258, 0.171455, 0.113823, 0.0196115, 6.35524e-06, 
3.128, 0.39815, 0.0917828, 0.171455, 0.11382, 0.0196291, 7.19043e-06, 
3.136, 0.399061, 0.09194, 0.171455, 0.113817, 0.0196443, 6.90532e-06, 
3.144, 0.399956, 0.0920213, 0.169438, 0.111965, 0.0101616, -0.252114, 
3.152, 0.400872, 0.0921319, 0.166071, 0.114509, 0.0138265, -0.420823, 
3.16, 0.401716, 0.0922433, 0.161887, 0.105407, 0.0139345, -0.523014, 
3.168, 0.402447, 0.0923689, 0.15726, 0.0913755, 0.0157009, -0.578429, 
3.176, 0.403076, 0.092491, 0.152229, 0.0786404, 0.0152588, -0.628785, 
3.184, 0.403659, 0.0926383, 0.14701, 0.0728872, 0.0184144, -0.652441, 
3.192, 0.404242, 0.0928007, 0.141774, 0.0728747, 0.0203013, -0.654425, 
3.2, 0.404825, 0.0929666, 0.136524, 0.0729287, 0.0207324, -0.656253, 
3.208, 0.405739, 0.0930918, 0.136508, 0.114214, 0.0156542, -0.00206413, 
3.216, 0.406654, 0.0932167, 0.136509, 0.114412, 0.0156078, 9.42294e-05, 
3.224, 0.40757, 0.0933417, 0.136509, 0.114434, 0.0156284, 5.69524e-05, 
3.232, 0.408485, 0.0934669, 0.136509, 0.114441, 0.0156467, 3.49661e-05, 
3.24, 0.409401, 0.0935922, 0.13651, 0.114441, 0.0156613, 2.63229e-05, 
3.248, 0.410316, 0.0937176, 0.13651, 0.114439, 0.0156729, 2.24485e-05, 
3.256, 0.411232, 0.093843, 0.13651, 0.114437, 0.0156821, 1.98133e-05, 
3.264, 0.412147, 0.0939685, 0.13651, 0.114435, 0.0156893, 1.74244e-05, 
3.272, 0.413063, 0.0940941, 0.13651, 0.114433, 0.0156951, 1.51387e-05, 
3.28, 0.413978, 0.0942197, 0.13651, 0.114431, 0.0156998, 1.30119e-05, 
3.288, 0.414894, 0.0943453, 0.13651, 0.11443, 0.0157035, 1.11038e-05, 
3.296, 0.415809, 0.094471, 0.13651, 0.114429, 0.0157064, 9.44092e-06, 
3.304, 0.416718, 0.0945945, 0.134978, 0.11359, 0.0154418, -0.191621, 
3.312, 0.417634, 0.0947291, 0.132088, 0.114552, 0.0168242, -0.361163, 
3.32, 0.418528, 0.094866, 0.128012, 0.111688, 0.0171117, -0.509557, 
3.328, 0.419303, 0.095008, 0.123459, 0.0968706, 0.0177463, -0.569155, 
3.336, 0.419969, 0.0951833, 0.118474, 0.083326, 0.0219164, -0.623052, 
3.344, 0.420531, 0.0953871, 0.113069, 0.0702389, 0.0254733, -0.675576, 
3.352, 0.421035, 0.0956193, 0.107422, 0.0629404, 0.0290269, -0.705923, 
3.36, 0.421538, 0.0958705, 0.101756, 0.0628891, 0.0313994, -0.708316, 
3.368, 0.422054, 0.0961251, 0.0961207, 0.0644881, 0.0318229, -0.704364, 
3.376, 0.42257, 0.0963777, 0.0904692, 0.0645434, 0.0315782, -0.706433, 
3.384, 0.423087, 0.0966292, 0.0848008, 0.0645838, 0.0314406, -0.708549, 
3.392, 0.423604, 0.0968801, 0.0791154, 0.0646206, 0.031363, -0.710679, 
3.4, 0.424364, 0.0969587, 0.0789751, 0.0950516, 0.00981724, -0.0175292, 
3.408, 0.425141, 0.097019, 0.0789664, 0.0970752, 0.00753643, -0.00109449, 
3.416, 0.425918, 0.0970794, 0.0789575, 0.0971037, 0.00755216, -0.00110886, 
3.424, 0.426694, 0.0971401, 0.0789484, 0.0971113, 0.00758289, -0.00113497, 
3.432, 0.427456, 0.0972283, 0.0774179, 0.0952535, 0.0110298, -0.191321, 
3.44, 0.42823, 0.0973301, 0.074523, 0.0967308, 0.0127288, -0.361855, 
3.448, 0.429006, 0.0974359, 0.0702637, 0.0970211, 0.013223, -0.532412, 
3.456, 0.429699, 0.0975438, 0.0652288, 0.0865706, 0.0134836, -0.629362, 
3.464, 0.430283, 0.0976336, 0.0597467, 0.073049, 0.0112298, -0.685268, 
3.472, 0.430793, 0.0977483, 0.0539532, 0.0637167, 0.0143418, -0.724188, 
3.48, 0.431302, 0.0978844, 0.048139, 0.0636266, 0.017008, -0.726769, 
3.488, 0.431811, 0.0980266, 0.0423064, 0.0636376, 0.0177797, -0.729086, 
3.496, 0.432195, 0.0981848, 0.0359536, 0.0480127, 0.0197673, -0.794095, 
3.504, 0.432564, 0.0983687, 0.0295177, 0.0461048, 0.0229917, -0.804491, 
3.512, 0.432933, 0.0985626, 0.0230581, 0.0460822, 0.0242345, -0.807447, 
3.52, 0.433302, 0.0987593, 0.0165756, 0.0460876, 0.024585, -0.810312, 
3.528, 0.433967, 0.098871, 0.0157989, 0.083239, 0.0139684, -0.097084, 
3.536, 0.434744, 0.098883, 0.0157924, 0.0970421, 0.00149253, -0.000819464, 
3.544, 0.435521, 0.0988942, 0.0157825, 0.0971464, 0.00140717, -0.00122753, 
3.552, 0.436298, 0.0989057, 0.01577, 0.0971763, 0.00143982, -0.0015626, 
3.56, 0.437078, 0.0989175, 0.0157754, 0.0974674, 0.00146946, 0.000670319, 
3.568, 0.437858, 0.0989294, 0.0157812, 0.097468, 0.00148358, 0.000720403, 
3.576, 0.438638, 0.0989413, 0.0157874, 0.0974665, 0.00149515, 0.000777019, 
3.584, 0.439417, 0.0989534, 0.015794, 0.0974647, 0.00150456, 0.000821254, 
3.592, 0.440193, 0.0989966, 0.0144332, 0.0969866, 0.0054034, -0.170094, 
3.6, 0.440974, 0.0990455, 0.0117046, 0.0975568, 0.00611058, -0.341079, 
3.608, 0.441756, 0.0990978, 0.00760783, 0.09776, 0.00653778, -0.512092, 
3.616, 0.442481, 0.0991527, 0.00253275, 0.0906608, 0.00686713, -0.634385, 
3.624, 0.443404, 0.0991783, -0.00104619, 0.115394, 0.00320121, -0.447368, 
3.632, 0.444328, 0.0991685, -0.00458379, 0.115461, -0.00122389, -0.442201, 
3.64, 0.445252, 0.0991502, -0.00812463, 0.115501, -0.00229232, -0.442604, 
3.648, 0.446176, 0.0991309, -0.0116604, 0.115518, -0.002409, -0.441973, 
3.656, 0.447099, 0.0991135, -0.0151733, 0.115338, -0.00217835, -0.439113, 
3.664, 0.448021, 0.0990989, -0.0186798, 0.11533, -0.00182204, -0.43831, 
3.672, 0.448944, 0.0990872, -0.0221798, 0.11532, -0.00146887, -0.437495, 
3.68, 0.449866, 0.0990781, -0.0256731, 0.115308, -0.00113202, -0.436673, 
3.688, 0.450789, 0.0990716, -0.0291592, 0.11531, -0.000817644, -0.435752, 
3.696, 0.451711, 0.0990674, -0.0326386, 0.115297, -0.000524409, -0.434931, 
3.704, 0.452634, 0.0990654, -0.0361115, 0.115282, -0.000245975, -0.434116, 
3.712, 0.453556, 0.0990656, -0.039578, 0.115267, 1.94679e-05, -0.433305, 
3.72, 0.454477, 0.0990678, -0.0429669, 0.115129, 0.000284296, -0.423611, 
3.728, 0.455398, 0.0990723, -0.0463491, 0.115111, 0.000554656, -0.422785, 
3.736, 0.456318, 0.0990787, -0.0497253, 0.115092, 0.000801762, -0.422024, 
3.744, 0.457239, 0.099087, -0.0530955, 0.115072, 0.00103932, -0.421268, 
3.752, 0.458016, 0.0990444, -0.0530892, 0.0971609, -0.00532611, 0.000778192, 
3.76, 0.458793, 0.0990019, -0.0530761, 0.0970927, -0.00531324, 0.00164569, 
3.768, 0.45957, 0.0989596, -0.0530626, 0.0970843, -0.00528333, 0.00168565, 
3.776, 0.460346, 0.0989176, -0.053049, 0.0970823, -0.00525718, 0.00170053, 
3.784, 0.461125, 0.0988756, -0.0530627, 0.0973533, -0.00524994, -0.00171587, 
3.792, 0.461904, 0.0988337, -0.0530768, 0.0973541, -0.00523538, -0.00175515, 
3.8, 0.462683, 0.0987919, -0.053091, 0.097356, -0.00522392, -0.00178116, 
3.808, 0.463462, 0.0987502, -0.0531055, 0.0973577, -0.00521472, -0.00181619, 
3.816, 0.464238, 0.0987086, -0.053121, 0.0970815, -0.00519301, -0.00193453, 
3.824, 0.465015, 0.0986672, -0.0531368, 0.0970814, -0.00517907, -0.00197477, 
3.832, 0.465792, 0.098626, -0.053153, 0.0970821, -0.00515082, -0.0020258, 
3.84, 0.466568, 0.098585, -0.0531696, 0.0970827, -0.0051277, -0.00206724, 
3.848, 0.467348, 0.0985311, -0.0545518, 0.0974466, -0.00673038, -0.172778, 
3.856, 0.468125, 0.0984779, -0.0573001, 0.0971785, -0.00665592, -0.343547, 
3.864, 0.469017, 0.0984254, -0.0606208, 0.11143, -0.00656331, -0.415088, 
3.872, 0.469937, 0.0983528, -0.0640513, 0.115061, -0.00906616, -0.428809, 
3.88, 0.470857, 0.0982711, -0.0674299, 0.114924, -0.0102127, -0.422319, 
3.888, 0.471776, 0.0981886, -0.0708015, 0.114914, -0.0103126, -0.421459, 
3.896, 0.472695, 0.0981077, -0.0741668, 0.11489, -0.0101181, -0.420659, 
3.904, 0.473614, 0.0980291, -0.0775258, 0.11486, -0.00982507, -0.419875, 
3.912, 0.474533, 0.097953, -0.080888, 0.114893, -0.00951484, -0.42027, 
3.92, 0.475452, 0.0978793, -0.0842441, 0.114859, -0.00921397, -0.419509, 
3.928, 0.47637, 0.0978079, -0.0875941, 0.114824, -0.00891679, -0.41875, 
3.936, 0.477289, 0.0977389, -0.090938, 0.114788, -0.00863111, -0.417997, 
3.944, 0.478208, 0.0976719, -0.0943034, 0.11486, -0.00836846, -0.420671, 
3.952, 0.479126, 0.0976069, -0.0976629, 0.114823, -0.0081255, -0.41994, 
3.96, 0.480044, 0.0975439, -0.101016, 0.114784, -0.0078758, -0.419193, 
3.968, 0.480962, 0.0974829, -0.104364, 0.114744, -0.00762821, -0.418451, 
3.976, 0.481881, 0.0974237, -0.107751, 0.114839, -0.00739778, -0.423401, 
3.984, 0.4828, 0.0973663, -0.111133, 0.114798, -0.00718258, -0.422683, 
3.992, 0.483718, 0.0973106, -0.114508, 0.114754, -0.00695142, -0.421934, 
4, 0.484635, 0.0972569, -0.117878, 0.11471, -0.00671692, -0.421189, 
4.008, 0.485554, 0.0972049, -0.121243, 0.114815, -0.0064998, -0.420688, 
4.016, 0.486472, 0.0971546, -0.124603, 0.114769, -0.00629386, -0.419952, 
4.024, 0.48739, 0.097106, -0.127957, 0.114721, -0.00606813, -0.419219, 
4.032, 0.488307, 0.0970593, -0.131305, 0.114671, -0.00583697, -0.418489, 
4.04, 0.489222, 0.0970147, -0.134624, 0.114424, -0.00558156, -0.414989, 
4.048, 0.490137, 0.0969722, -0.137938, 0.11437, -0.00531142, -0.414259, 
4.056, 0.491052, 0.0969316, -0.141247, 0.114317, -0.00506768, -0.413551, 
4.064, 0.491966, 0.096893, -0.14455, 0.114263, -0.00483172, -0.412845, 
4.072, 0.492879, 0.0968563, -0.147793, 0.114114, -0.00458949, -0.405374, 
4.08, 0.493791, 0.0968215, -0.15103, 0.114058, -0.00433962, -0.404658, 
4.088, 0.494703, 0.0967887, -0.154262, 0.114002, -0.00410256, -0.403986, 
4.096, 0.495615, 0.0967578, -0.157488, 0.113944, -0.00386899, -0.403317, 
4.104, 0.496527, 0.0967285, -0.160747, 0.114063, -0.00365643, -0.407318, 
4.112, 0.49744, 0.0967009, -0.164, 0.114004, -0.00345644, -0.406664, 
4.12, 0.498351, 0.096675, -0.167248, 0.113943, -0.00323261, -0.405985, 
4.128, 0.499262, 0.096651, -0.170491, 0.113881, -0.00300139, -0.405308, 
4.136, 0.500171, 0.0966291, -0.173687, 0.113586, -0.00274004, -0.399609, 
4.144, 0.501079, 0.0966094, -0.176879, 0.11352, -0.00246193, -0.398926, 
4.152, 0.501987, 0.0965917, -0.180065, 0.113455, -0.00221374, -0.398275, 
4.16, 0.502894, 0.0965759, -0.183246, 0.113389, -0.00197419, -0.397627, 
4.168, 0.503804, 0.0965616, -0.186473, 0.113737, -0.0017878, -0.40335, 
4.176, 0.504713, 0.0965485, -0.189695, 0.113671, -0.0016277, -0.402721, 
4.184, 0.505622, 0.0965372, -0.192911, 0.113602, -0.00141325, -0.402057, 
4.192, 0.50653, 0.0965278, -0.196122, 0.113531, -0.00118235, -0.401394, 
4.2, 0.507372, 0.0965431, -0.200222, 0.105297, 0.00191926, -0.51246, 
4.208, 0.508104, 0.0965755, -0.204733, 0.0914269, 0.00404001, -0.563839, 
4.216, 0.508813, 0.0966334, -0.209312, 0.0886415, 0.00723727, -0.572412, 
4.224, 0.509521, 0.0967032, -0.21388, 0.0884923, 0.00872707, -0.571059, 
4.232, 0.510321, 0.0967539, -0.217432, 0.100028, 0.00634383, -0.443986, 
4.24, 0.51122, 0.0967869, -0.220603, 0.112321, 0.00412275, -0.396307, 
4.248, 0.512119, 0.0967987, -0.223766, 0.112385, 0.00147035, -0.395434, 
4.256, 0.513018, 0.0968052, -0.226925, 0.112346, 0.000814597, -0.394826, 
4.264, 0.513932, 0.0968095, -0.23067, 0.114251, 0.000540517, -0.468098, 
4.272, 0.514845, 0.0968126, -0.234411, 0.114172, 0.00038248, -0.467625, 
4.28, 0.515758, 0.0968171, -0.238144, 0.114075, 0.000563857, -0.466726, 
4.288, 0.516669, 0.0968239, -0.241871, 0.113972, 0.000846282, -0.46583, 
4.296, 0.517582, 0.0968328, -0.245583, 0.11413, 0.00112077, -0.46395, 
4.304, 0.518495, 0.0968439, -0.249287, 0.114024, 0.00138608, -0.463062, 
4.312, 0.519406, 0.0968573, -0.252985, 0.113916, 0.00167741, -0.462185, 
4.32, 0.520316, 0.0968731, -0.256675, 0.113806, 0.00196914, -0.461311, 
4.328, 0.521228, 0.0968908, -0.26035, 0.113971, 0.00221698, -0.45941, 
4.336, 0.522139, 0.0969104, -0.264019, 0.113861, 0.00244787, -0.458542, 
4.344, 0.523049, 0.0969321, -0.26768, 0.113749, 0.00270758, -0.457684, 
4.352, 0.523958, 0.0969558, -0.271335, 0.113634, 0.00297285, -0.45683, 
4.36, 0.52486, 0.0969826, -0.275006, 0.112729, 0.003349, -0.458906, 
4.368, 0.525761, 0.0970126, -0.278671, 0.112605, 0.00375073, -0.458063, 
4.376, 0.526661, 0.0970451, -0.282328, 0.112485, 0.00405281, -0.457206, 
4.384, 0.52756, 0.0970797, -0.285979, 0.112365, 0.00432389, -0.456352, 
4.392, 0.528479, 0.0970424, -0.28827, 0.1149, -0.00465206, -0.286407, 
4.4, 0.529433, 0.0969182, -0.290064, 0.11935, -0.0155307, -0.224182, 
4.408, 0.530388, 0.0967884, -0.291851, 0.119335, -0.016225, -0.223357, 
4.416, 0.531342, 0.0966563, -0.293636, 0.119287, -0.0165142, -0.223206, 
4.424, 0.532295, 0.0964098, -0.293005, 0.119103, -0.0308081, 0.0789272, 
4.432, 0.533138, 0.0961803, -0.291836, 0.105297, -0.0286862, 0.146074, 
4.44, 0.533953, 0.0959271, -0.290567, 0.101958, -0.031652, 0.158612, 
4.448, 0.534769, 0.0956606, -0.289296, 0.101958, -0.033317, 0.158884, 
4.456, 0.535592, 0.095391, -0.29102, 0.102833, -0.0336967, -0.215498, 
4.464, 0.536412, 0.0951221, -0.294056, 0.102604, -0.0336153, -0.379456, 
4.472, 0.537315, 0.0948518, -0.297655, 0.112773, -0.0337879, -0.449896, 
4.48, 0.538217, 0.0945688, -0.301251, 0.112737, -0.0353679, -0.449494, 
4.488, 0.53912, 0.094283, -0.30483, 0.112992, -0.035732, -0.447351, 
4.496, 0.540023, 0.0939971, -0.308402, 0.112872, -0.0357306, -0.446537, 
4.504, 0.540925, 0.0937128, -0.311968, 0.112743, -0.0355458, -0.445732, 
4.512, 0.541826, 0.0934304, -0.315527, 0.112611, -0.0352935, -0.444926, 
4.52, 0.542636, 0.0931626, -0.316596, 0.101164, -0.0334796, -0.133589, 
4.528, 0.543444, 0.0929122, -0.317338, 0.101053, -0.0312911, -0.0926834, 
4.536, 0.544252, 0.0926685, -0.318078, 0.101004, -0.0304698, -0.0925107, 
4.544, 0.54506, 0.092428, -0.318818, 0.100973, -0.0300648, -0.0925478, 
4.552, 0.545868, 0.0921895, -0.319538, 0.100962, -0.0298149, -0.0899486, 
4.56, 0.546675, 0.0919525, -0.320257, 0.10094, -0.0296193, -0.0899491, 
4.568, 0.547482, 0.091717, -0.320977, 0.100919, -0.0294372, -0.0899547, 
4.576, 0.54829, 0.091483, -0.321696, 0.100897, -0.0292537, -0.0899527, 
4.584, 0.549098, 0.0912503, -0.322488, 0.101051, -0.0290859, -0.0989304, 
4.592, 0.549906, 0.0910189, -0.32328, 0.101028, -0.0289174, -0.0989586, 
4.6, 0.550714, 0.0907892, -0.324071, 0.101003, -0.0287201, -0.0989334, 
4.608, 0.551522, 0.0905611, -0.324862, 0.100977, -0.0285103, -0.0989049, 
4.616, 0.552329, 0.0903349, -0.325619, 0.100825, -0.028276, -0.0945963, 
4.624, 0.553135, 0.0901106, -0.326375, 0.100799, -0.0280327, -0.0945441, 
4.632, 0.553941, 0.0898882, -0.327132, 0.100774, -0.0278014, -0.0945139, 
4.64, 0.554747, 0.0896676, -0.327887, 0.100748, -0.0275723, -0.0944826, 
4.648, 0.555553, 0.0894489, -0.328646, 0.100708, -0.0273407, -0.0948449, 
4.656, 0.556358, 0.089232, -0.329405, 0.100682, -0.0271083, -0.0948134, 
4.664, 0.557164, 0.0890161, -0.330163, 0.100656, -0.0269874, -0.0947826, 
4.672, 0.557969, 0.0887996, -0.330921, 0.10063, -0.027075, -0.094754, 
4.68, 0.558773, 0.0885811, -0.331661, 0.100492, -0.0273042, -0.0924791, 
4.688, 0.559576, 0.0883619, -0.3324, 0.100465, -0.0274031, -0.0924283, 
4.696, 0.56038, 0.0881419, -0.333139, 0.100439, -0.0274961, -0.0923929, 
4.704, 0.561183, 0.0879212, -0.333878, 0.100414, -0.0275884, -0.0923582, 
4.712, 0.561987, 0.0876974, -0.334589, 0.100481, -0.0279801, -0.0888328, 
4.72, 0.562791, 0.0874727, -0.335299, 0.100457, -0.0280813, -0.0887726, 
4.728, 0.563594, 0.0872474, -0.336009, 0.100433, -0.0281694, -0.0887405, 
4.736, 0.564397, 0.0870213, -0.336719, 0.100408, -0.0282569, -0.0887089, 
4.744, 0.565201, 0.0867968, -0.337461, 0.100493, -0.0280698, -0.0927949, 
4.752, 0.566005, 0.0865716, -0.338203, 0.100468, -0.0281494, -0.0927905, 
4.76, 0.566809, 0.0863456, -0.338945, 0.100442, -0.0282414, -0.0927562, 
4.768, 0.567612, 0.086119, -0.339687, 0.100416, -0.0283345, -0.0927206, 
4.776, 0.568415, 0.0858922, -0.340439, 0.100431, -0.0283484, -0.0939307, 
4.784, 0.569219, 0.0856647, -0.34119, 0.100405, -0.0284392, -0.0939031, 
4.792, 0.570022, 0.0854364, -0.341941, 0.100378, -0.0285336, -0.0938668, 
4.8, 0.570824, 0.0852074, -0.342691, 0.100351, -0.0286282, -0.0938301, 
4.808, 0.571625, 0.0849755, -0.343401, 0.100008, -0.0289879, -0.0887386, 
4.816, 0.572424, 0.0847427, -0.344111, 0.0999799, -0.0290898, -0.0886706, 
4.824, 0.573224, 0.0845093, -0.34482, 0.0999537, -0.0291791, -0.0886365, 
4.832, 0.574023, 0.0842752, -0.345529, 0.0999281, -0.0292669, -0.088604, 
4.84, 0.574823, 0.084043, -0.346298, 0.0999419, -0.0290212, -0.0961804, 
4.848, 0.575622, 0.0838119, -0.347068, 0.0999145, -0.0288838, -0.0961868, 
4.856, 0.576421, 0.0835801, -0.347837, 0.0998868, -0.0289733, -0.096156, 
4.864, 0.57722, 0.0833476, -0.348606, 0.0998589, -0.0290702, -0.0961176, 
4.872, 0.578021, 0.0831149, -0.349395, 0.100118, -0.0290857, -0.0986103, 
4.88, 0.578822, 0.0828814, -0.350183, 0.100092, -0.0291811, -0.0985853, 
4.888, 0.579622, 0.0826472, -0.350972, 0.100064, -0.0292807, -0.0985457, 
4.896, 0.580423, 0.0824122, -0.35176, 0.100035, -0.029381, -0.0985051, 
4.904, 0.58122, 0.082171, -0.352461, 0.099679, -0.0301425, -0.0877131, 
4.912, 0.582017, 0.0819289, -0.353162, 0.0996502, -0.030262, -0.087603, 
4.92, 0.582814, 0.0816861, -0.353863, 0.0996237, -0.0303507, -0.0875688, 
4.928, 0.583611, 0.0814426, -0.354563, 0.0995979, -0.0304367, -0.0875377, 
4.936, 0.584408, 0.0812011, -0.355332, 0.0996319, -0.0301945, -0.0960665, 
4.944, 0.585205, 0.080961, -0.3561, 0.099604, -0.0300056, -0.0960767, 
4.952, 0.586002, 0.0807203, -0.356869, 0.0995758, -0.030093, -0.0960478, 
4.96, 0.586798, 0.0804788, -0.357637, 0.0995473, -0.0301894, -0.0960097, 
4.968, 0.587595, 0.0802355, -0.358397, 0.0996678, -0.0304091, -0.0950274, 
4.976, 0.588392, 0.0799914, -0.359157, 0.0996407, -0.03051, -0.0949805, 
4.984, 0.589189, 0.0797466, -0.359916, 0.0996126, -0.0306056, -0.094943, 
4.992, 0.589986, 0.079501, -0.360676, 0.0995842, -0.0307011, -0.0949056, 
5, 0.590781, 0.0792515, -0.361383, 0.0993935, -0.0311868, -0.0884732, 
5.008, 0.591576, 0.0790011, -0.36209, 0.0993653, -0.0312936, -0.0883945, 
