time, light, accx, accy, accz,
14.112, 1.72507, -0.0603869, -0.01045, 9.75286, 
14.144, 1.74114, -1.07487, 0.0191209, 9.8287, 
14.176, 1.72084, -0.0132289, -0.142519, 9.79057, 
14.208, 1.71709, -0.0785018, 0.00182842, 9.70402, 
14.24, 1.7339, -0.0778076, -0.00804327, 9.83269, 
14.272, 1.72417, 0.0597331, -0.00175676, 9.80362, 
14.304, 1.7172, 0.02361, -0.0481085, 9.84994, 
14.336, 1.73374, -0.0361591, -0.0423508, 9.83518, 
14.368, 1.70586, -0.0215144, -0.0409357, 9.84345, 
14.4, 1.74571, 0.063568, 0.0100435, 9.87109, 
14.432, 1.73952, -0.053113, -0.161812, 9.78501, 
14.464, 1.71015, -0.790396, 0.637049, 9.77527, 
14.496, 1.74903, -0.0140771, 0.0181054, 9.84586, 
14.528, 1.7454, -0.934908, 0.584654, 9.77165, 
14.56, 1.71326, -0.0153389, -0.0399114, 9.82539, 
14.592, 1.74154, -0.943328, 0.592049, 9.72091, 
14.624, 1.70829, -0.0840006, 0.0207857, 9.78825, 
14.656, 1.71494, -0.0651851, -0.0327203, 9.8047, 
14.688, 1.75775, 0.00965402, -0.0150967, 9.8442, 
14.72, 1.72274, -1.10647, 0.601461, 9.77717, 
14.752, 1.75823, -0.00595697, 0.0416196, 9.84779, 
14.784, 1.77386, 0.0419222, 0.0204788, 9.80922, 
14.816, 1.72275, 0.0773596, 0.00544628, 9.75879, 
14.848, 1.78662, -1.27417, 0.628627, 9.90403, 
14.88, 1.7911, -0.0472942, 0.0609781, 9.73567, 
14.912, 1.72444, 0.028948, 0.0324508, 9.85807, 
14.944, 1.79363, 0.0230213, -0.017406, 9.87679, 
14.976, 1.75711, 0.0520874, -0.0173903, 9.82022, 
15.008, 1.75077, 0.039364, -0.0824941, 9.77246, 
15.04, 1.81428, -0.0473685, 0.0269899, 9.74261, 
15.072, 1.7568, -0.0171921, -0.0240075, 9.71948, 
15.104, 1.76044, 0.0221151, -0.0413348, 9.81912, 
15.136, 1.83022, -0.055699, 0.018477, 9.76683, 
15.168, 1.77766, 0.0504454, 0.070569, 9.68473, 
15.2, 1.85876, 0.105475, 0.0817349, 9.77256, 
15.232, 1.84833, -0.109941, -0.00712446, 9.8275, 
15.264, 1.78425, -1.69057, -0.0969882, 9.87679, 
15.296, 1.87087, -1.56406, 0.947292, 9.82767, 
15.328, 1.88561, -0.754223, -0.201758, 9.82959, 
15.36, 1.81702, -0.0476513, 0.00834037, 9.92707, 
15.392, 1.8815, -0.0464011, 0.0101104, 9.77209, 
15.424, 1.82253, 0.017332, 0.0371976, 9.83187, 
15.456, 1.8113, -0.00416674, 0.0109873, 9.83592, 
15.488, 1.88414, -0.00195893, -0.00317488, 9.81002, 
15.52, 1.82599, 0.0298949, -0.142656, 9.87066, 
15.552, 1.90125, -0.0463491, 0.00977527, 9.8214, 
15.584, 1.9092, -0.0116081, 0.0231, 9.79591, 
15.616, 1.83444, -0.0530994, -0.120596, 9.7396, 
15.648, 1.9114, -0.0354023, -0.0411232, 9.80519, 
15.68, 1.92241, -0.0160616, 0.00588543, 9.86098, 
15.712, 1.84079, 0.0399381, 0.0756279, 9.75692, 
15.744, 1.92312, 0.013121, -0.0629133, 9.87605, 
15.776, 1.87012, -0.0191185, -0.0608721, 9.78985, 
15.808, 1.87031, 0.0439087, -0.0087773, 9.86336, 
15.84, 1.96195, -0.0695136, -0.0136502, 9.72546, 
15.872, 1.87455, -0.121542, 0.0410501, 9.87654, 
15.904, 1.8854, -0.0599059, -0.0759059, 9.76186, 
15.936, 1.97061, 0.131719, -0.142927, 9.85447, 
15.968, 1.88132, -0.00203594, -0.0201509, 9.90374, 
16, 1.97249, -0.0583354, -0.045258, 9.8201, 
16.032, 1.98343, -0.00960142, 0.0504418, 9.8422, 
16.064, 1.89703, 0.0691619, -0.0186419, 9.83753, 
16.096, 1.99844, -0.0478511, 0.0199407, 9.78503, 
16.128, 1.99764, -0.0200843, -0.114785, 9.82285, 
16.16, 1.93499, -0.0167226, -0.0326378, 9.86948, 
16.192, 2.00725, -0.0913236, -0.0520481, 9.82057, 
16.224, 1.95598, -0.0147644, -0.0601345, 9.78265, 
16.256, 1.95415, 0.00137218, 0.04461, 9.81615, 
16.288, 2.04121, -0.0222356, -0.0462131, 9.77025, 
16.32, 1.97412, -0.0372827, 0.00849316, 9.7717, 
16.352, 2.05892, 0.0676193, -0.0773749, 9.81194, 
16.384, 2.07639, -0.0390346, -0.170778, 9.88542, 
16.416, 1.98513, -0.0493607, -0.0438502, 9.80875, 
16.448, 2.08608, 0.0435176, -0.051365, 9.87614, 
16.48, 2.07595, -0.0598278, -0.00124054, 9.88344, 
16.512, 1.98398, 0.0472194, -0.175226, 9.83744, 
16.544, 2.08992, -0.179039, -0.0396528, 9.76597, 
16.576, 2.00511, 0.0189848, 0.0148039, 9.82849, 
16.608, 2.0045, 0.00636303, 0.115299, 9.84165, 
16.64, 2.11762, 0.0600087, 0.0385607, 9.83409, 
16.672, 2.01895, -0.0489497, 0.0129162, 9.75049, 
16.704, 2.03302, 0.0817899, 0.00606188, 9.77987, 
16.736, 2.14375, 0.0145163, -0.0231785, 9.82907, 
16.768, 2.04565, 0.017804, 0.0706785, 9.84728, 
16.8, 2.13384, -0.0319419, 0.0163774, 9.87043, 
16.832, 2.15674, 0.042493, -0.0708001, 9.82655, 
16.864, 2.05541, -0.0467533, -0.034374, 9.8253, 
16.896, 2.17083, 0.04598, -0.0164513, 9.8188, 
16.928, 2.15303, 0.0259082, 0.118348, 9.70582, 
16.96, 2.06844, -0.0749168, 0.0244247, 9.82166, 
16.992, 2.17287, 0.00896894, 0.100094, 9.79588, 
17.024, 2.06291, -0.0288495, -0.0185521, 9.72251, 
17.056, 2.06904, 0.0283008, -0.0942551, 9.84, 
17.088, 2.17045, -0.00781471, 0.0301655, 9.81686, 
17.12, 2.08887, -0.0510735, -0.101347, 9.83992, 
17.152, 2.16236, -0.0483232, 0.0496317, 9.7509, 
17.184, 2.18997, 0.000741496, 0.0355808, 9.8207, 
17.216, 2.07095, -0.0564963, 0.0657091, 9.84571, 
17.248, 2.18838, 0.0278804, -0.1004, 9.77682, 
17.28, 2.16382, 0.111034, 0.0372601, 9.78003, 
17.312, 2.07509, 0.0324784, 0.00249274, 9.82406, 
17.344, 2.18614, 0.0523685, -0.0389803, 9.91163, 
17.376, 2.09158, -0.0734281, -0.00697858, 9.85191, 
17.408, 2.0703, 0.0361451, 0.0478539, 9.77704, 
17.44, 2.17903, -0.0553487, 0.0264759, 9.73623, 
17.472, 2.08001, 0.0351189, 0.0259533, 9.82376, 
17.504, 2.08748, 0.0763197, 0.0550207, 9.66519, 
17.536, 2.17251, -0.0250361, -0.0359441, 9.78043, 
17.568, 2.07534, -0.0161074, 0.0104421, 9.77811, 
17.6, 2.19909, -0.0490951, -0.0538557, 9.81983, 
17.632, 2.17971, 0.0134041, -0.0231903, 9.77238, 
17.664, 2.07638, 0.00720702, 0.0876473, 9.78158, 
17.696, 2.19546, -0.0315923, -0.0205443, 9.85272, 
17.728, 2.1759, 0.0261782, -0.079772, 9.76603, 
17.76, 2.09805, -1.6556, 0.490748, 9.83229, 
17.792, 2.20789, -0.0552419, -0.0529366, 9.78447, 
17.824, 2.09861, 0.0265048, 0.0707947, 9.74766, 
17.856, 2.11011, -0.0228087, 0.0716995, 9.82147, 
17.888, 2.19573, -0.000201479, -0.0252305, 9.76761, 
17.92, 2.09128, 0.00376409, 0.0690167, 9.81565, 
17.952, 2.20777, 0.0345502, 0.0176764, 9.80908, 
17.984, 2.21151, 1.17877, -0.0490525, 9.77397, 
18.016, 2.10094, -0.11751, -0.0878028, 9.74122, 
18.048, 2.20361, 1.23921, -0.0802278, 9.8398, 
18.08, 2.21006, 0.00576213, 0.0928274, 9.76441, 
18.112, 2.10977, -1.19357e-05, -0.0226154, 9.75918, 
18.144, 2.21143, 0.00636099, 0.0962442, 9.77645, 
18.176, 2.11651, 1.2467, -0.00758007, 9.88381, 
18.208, 2.09813, 0.053794, 0.0193571, 9.83456, 
18.24, 2.19692, -0.108307, 0.0332717, 9.83319, 
18.272, 2.09853, 0.0721466, -0.0282745, 9.81831, 
18.304, 2.10204, 0.584194, -0.306896, 9.81209, 
18.336, 2.22002, -0.0113571, 0.105207, 9.80884, 
18.368, 2.08773, -0.000548044, -0.04016, 9.7787, 
18.4, 2.19144, 0.00157617, 0.0795438, 9.79263, 
18.432, 2.19239, 0.0405888, -0.0531387, 9.79319, 
18.464, 2.09687, 0.0277777, 0.113135, 9.76606, 
18.496, 2.19243, 0.026025, 0.0354662, 9.82035, 
18.528, 2.19935, 0.103294, 0.025481, 9.73022, 
18.56, 2.11104, 0.033679, -0.0571732, 9.88221, 
18.592, 2.21013, 0.127973, -0.165238, 9.8065, 
18.624, 2.09942, -0.0205695, 0.0531656, 9.79398, 
18.656, 2.1138, -0.0831512, 0.243663, 9.6811, 
18.688, 2.20705, 0.0243733, 0.0063068, 9.85607, 
18.72, 2.12609, -0.0576145, 0.0525609, 9.79599, 
18.752, 2.20917, 0.0432933, 0.0940304, 9.84616, 
18.784, 2.19555, -0.00235431, -0.0625008, 9.81338, 
18.816, 2.11945, 0.0360533, 0.262997, 9.84996, 
18.848, 2.22502, -0.0443279, 0.0530927, 9.75831, 
18.88, 2.20023, -0.039394, -0.0258975, 9.85655, 
18.912, 2.12284, -0.0821164, 0.0411499, 9.86926, 
18.944, 2.21256, 0.00128313, 0.00177962, 9.86007, 
18.976, 2.1079, 0.00580922, -0.0319109, 9.75975, 
19.008, 2.11055, 0.0908492, -0.0513807, 9.86253, 
19.04, 2.22854, 0.062584, -0.0149004, 9.91023, 
19.072, 2.13397, 0.0758522, 0.0483464, 9.85533, 
19.104, 2.11173, -0.0948022, -0.00839192, 9.87234, 
19.136, 2.21717, 0.0136389, -0.00814536, 9.88027, 
19.168, 2.10974, -0.00637085, -0.00861689, 9.88943, 
19.2, 2.21284, -0.00252077, 0.199565, 9.8827, 
19.232, 2.2216, -0.127742, 0.26884, 9.76996, 
19.264, 2.11051, 0.048217, 0.240483, 9.74521, 
19.296, 2.20743, -0.114616, 0.185101, 9.85618, 
19.328, 2.2056, -0.0290842, 0.140871, 9.69578, 
19.36, 2.10856, -0.0787409, 0.305101, 9.80927, 
19.392, 2.22172, 0.00448774, 0.114966, 9.77914, 
19.424, 2.13799, -0.0677839, 0.288044, 9.79226, 
19.456, 2.11459, -0.00785099, 0.182486, 9.87795, 
19.488, 2.21823, -0.123782, 0.0240506, 9.79771, 
19.52, 2.12692, 0.0644315, 0.143636, 9.8427, 
19.552, 2.2142, -0.0589381, -0.0428937, 9.79354, 
19.584, 2.23441, -0.0216991, -0.00160167, 9.93034, 
19.616, 2.12757, -0.0762775, 0.321049, 9.82276, 
19.648, 2.23199, 0.00761145, -0.10646, 9.85084, 
19.68, 2.23638, -0.04687, 0.139161, 9.85045, 
19.712, 2.12439, -0.0625221, -0.0482792, 9.80587, 
19.744, 2.21443, -0.0636002, 0.218516, 9.8434, 
19.776, 2.11607, 0.00163961, 0.030938, 9.82404, 
19.808, 2.10964, -0.0686032, 0.156895, 9.81528, 
19.84, 2.22598, -0.10023, -0.0851787, 9.83006, 
19.872, 2.1409, -0.0750079, 0.150765, 9.90801, 
19.904, 2.11482, 0.010459, 0.00211196, 9.75087, 
19.936, 2.23542, 0.290302, 0.406717, 9.86524, 
19.968, 2.12584, -0.0662417, -0.11188, 9.86909, 
20, 2.21672, -0.0245745, 0.414085, 9.84077, 
20.032, 2.22745, -0.116516, 0.214917, 9.89392, 
20.064, 2.13509, -0.0224446, -0.0978111, 9.83496, 
20.096, 2.24114, -0.0852718, -0.0898555, 9.74321, 
20.128, 2.2465, -0.00441377, 0.000253351, 9.79729, 
20.16, 2.13868, -0.020837, -0.0478703, 9.81554, 
20.192, 2.22361, -0.0633026, -0.00639071, 9.86214, 
20.224, 2.15122, 0.0275258, -0.0266988, 9.83106, 
20.256, 2.14536, -0.0597575, 0.0247801, 9.77907, 
20.288, 2.25075, 0.00470414, 0.0429637, 9.84666, 
20.32, 2.12606, -0.045811, 0.0524239, 9.79179, 
20.352, 2.24281, -0.0926766, 0.0261112, 9.87466, 
20.384, 2.22387, 0.0741917, -0.0238047, 9.77075, 
20.416, 2.13169, 0.0020662, 0.0754767, 9.76775, 
20.448, 2.24452, 0.00573242, 0.0154368, 9.77651, 
20.48, 2.24027, 0.0178315, -0.0327834, 9.83245, 
20.512, 2.11535, -0.0406168, -0.00448455, 9.81312, 
20.544, 2.21806, 0.00954511, 0.0448192, 9.7709, 
20.576, 2.15171, -0.112513, 0.0214132, 9.79802, 
20.608, 2.1469, -0.0367178, -0.0129502, 9.76436, 
20.64, 2.23268, -0.000755018, 0.00310786, 9.86728, 
20.672, 2.14825, -0.0100604, 0.0376272, 9.77318, 
20.704, 2.11839, -0.0673089, -0.0158567, 9.88863, 
20.736, 2.23233, -0.00776773, -0.0486698, 9.76962, 
20.768, 2.13673, 0.0379648, -0.0174304, 9.8253, 
20.8, 2.24138, 0.0674198, -0.0428525, 9.79729, 
20.832, 2.24721, 0.0450919, 0.058863, 9.89319, 
20.864, 2.15121, -0.0486231, -0.021968, 9.74966, 
20.896, 2.22445, -0.0426664, -0.0124225, 9.82165, 
20.928, 2.22572, 0.0164317, -0.11562, 9.85096, 
20.96, 2.1342, -0.0498523, -0.0543421, 9.82741, 
20.992, 2.24862, -0.0575049, -0.0456323, 9.7964, 
21.024, 2.11785, 0.0533924, 0.0538282, 9.92955, 
21.056, 2.15093, 0.024704, -0.0686626, 9.86441, 
21.088, 2.24876, 0.0335406, -0.0604712, 9.78716, 
21.12, 2.11668, -0.0236984, 0.0290621, 9.77318, 
21.152, 2.21708, -0.0506557, 0.0230319, 9.75526, 
21.184, 2.24952, 0.0569076, -0.0273187, 9.73356, 
21.216, 2.13686, 0.0386619, -0.0522322, 9.7743, 
21.248, 2.23661, 0.0177546, 0.0426047, 9.88007, 
21.28, 2.23129, -0.0132786, 0.0582994, 9.85658, 
21.312, 2.11605, -0.0467697, 0.0722515, 9.8135, 
21.344, 2.23333, -0.0199475, -0.05724, 9.78646, 
21.376, 2.12646, 0.012125, 0.0227396, 9.7684, 
21.408, 2.12206, 0.00388852, -0.0592291, 9.73997, 
21.44, 2.22042, -0.0268356, -0.0845715, 9.81395, 
21.472, 2.12274, 0.0238422, 0.112654, 9.82687, 
21.504, 2.14549, -0.0439319, -0.0349126, 9.82353, 
21.536, 2.21676, -0.00599689, 0.0711445, 9.82938, 
21.568, 2.11992, 0.0272561, 0.02146, 9.75168, 
21.6, 2.23412, -0.0126609, -0.0094308, 9.83442, 
21.632, 2.23644, 0.0268523, 0.0575719, 9.83732, 
21.664, 2.11327, -0.0297962, -0.082697, 9.84256, 
21.696, 2.22637, 0.0492926, 0.0463489, 9.71492, 
21.728, 2.22053, -0.0712936, -0.00235804, 9.8934, 
21.76, 2.14549, -0.0123269, -0.0357053, 9.78385, 
21.792, 2.24533, 0.065021, 0.062394, 9.79111, 
21.824, 2.11807, -0.0592237, -0.0507878, 9.84232, 
21.856, 2.14348, 0.00940022, -0.0426841, 9.79895, 
21.888, 2.23564, -0.00969937, -0.0263829, 9.80649, 
21.92, 2.1121, -0.0161059, 0.0367712, 9.78129, 
21.952, 2.23894, 0.081281, -0.128478, 9.8032, 
21.984, 2.21515, -0.00847, -0.0291529, 9.83678, 
22.016, 2.14964, -0.0737415, -0.00326081, 9.80827, 
22.048, 2.22896, -0.0692626, 0.0117671, 9.78618, 
22.08, 2.21869, 0.0452678, -0.00696601, 9.84892, 
22.112, 2.14202, 0.0620609, -0.0266744, 9.84924, 
22.144, 2.21675, 0.051953, 0.0317048, 9.83218, 
22.176, 2.14008, -0.0289554, -0.0281446, 9.88662, 
22.208, 2.12427, 0.0769966, -0.0247537, 9.79101, 
22.24, 2.21883, 0.0251361, 0.0573563, 9.79878, 
22.272, 2.14489, -0.0447202, -0.0908121, 9.84284, 
22.304, 2.13463, -0.0227705, 0.0492643, 9.84393, 
22.336, 2.21018, -0.00985982, 0.0115872, 9.8121, 
22.368, 2.1245, -0.0355493, -0.000516716, 9.76418, 
22.4, 2.21543, -0.0496312, -0.00591686, 9.75704, 
22.432, 2.23559, -0.0518385, -0.0151129, 9.78806, 
22.464, 2.14629, 0.0448702, -0.0766226, 9.87281, 
22.496, 2.23942, 0.0869404, 0.014018, 9.79088, 
22.528, 2.22509, -0.0171333, -0.00216719, 9.83103, 
22.56, 2.13401, 0.0740248, -0.0463045, 9.97089, 
22.592, 2.22316, -0.00173933, -0.0465961, 9.80884, 
22.624, 2.13673, 0.0301373, 0.00229979, 9.82387, 
22.656, 2.11996, 0.0551393, -0.0036484, 9.68816, 
22.688, 2.21483, 0.0793751, 0.026884, 9.77246, 
22.72, 2.13306, 0.0625322, -0.0554918, 9.80074, 
22.752, 2.22015, -0.0916626, 0.0581257, 9.72387, 
22.784, 2.2054, -0.0417958, 0.0293297, 9.90752, 
22.816, 2.12622, -0.00640841, 0.0874791, 9.87717, 
22.848, 2.21004, -0.0409205, 0.0949615, 9.87673, 
22.88, 2.22553, 0.00644909, -0.00489272, 9.72889, 
22.912, 2.13862, 0.0530845, 0.0510371, 9.82318, 
22.944, 2.20171, -0.0348579, 0.050755, 9.76754, 
22.976, 2.11781, 0.0655506, 0.0227758, 9.82876, 
23.008, 2.13179, -0.00222496, -0.0478622, 9.92507, 
23.04, 2.2106, 0.0207392, 0.0243802, 9.80692, 
23.072, 2.12762, -0.0894406, 0.000630684, 9.90296, 
23.104, 2.1186, -0.0181527, -0.00373689, 9.86732, 
23.136, 2.23809, -0.0105978, 0.014068, 9.79998, 
23.168, 2.11967, -0.0554823, -0.00344758, 9.81768, 
23.2, 2.22754, 0.0259544, -0.0434441, 9.82323, 
23.232, 2.20747, -0.0248577, -0.00801857, 9.82087, 
23.264, 2.10264, -0.0295552, -0.0715098, 9.86007, 
23.296, 2.2066, -0.0658698, -0.0403283, 9.86049, 
23.328, 2.21032, -0.0315174, -0.0423102, 9.9424, 
23.36, 2.11552, -0.0862831, 0.0138226, 9.82906, 
23.392, 2.22016, 0.0353636, 0.0436238, 9.88875, 
23.424, 2.10643, 0.0879222, -0.0390703, 9.80711, 
23.456, 2.12633, -0.0411211, -0.03808, 9.7329, 
23.488, 2.202, -0.0231224, 0.0175588, 9.8537, 
23.52, 2.11182, 0.0677991, 0.0233015, 9.79965, 
23.552, 2.20216, 0.031981, -0.0149095, 9.82182, 
23.584, 2.20829, -0.0168482, -0.04134, 9.84137, 
23.616, 2.09873, -0.0119996, -0.0110314, 9.73971, 
23.648, 2.20356, 0.103746, -0.0138074, 9.83075, 
23.68, 2.20528, -0.0230992, -0.157865, 9.80526, 
23.712, 2.10978, -0.00539305, 0.0418335, 9.65642, 
23.744, 2.2097, -0.0323475, -0.0479937, 9.79096, 
23.776, 2.10251, -0.0838168, -0.0443466, 9.87385, 
23.808, 2.11323, -0.0758551, 0.0705899, 9.82302, 
23.84, 2.19941, 0.0985887, 0.0253243, 9.77835, 
23.872, 2.10948, 0.0513798, 0.0536888, 9.82226, 
23.904, 2.09951, 0.0300912, -0.0169786, 9.89821, 
23.936, 2.18916, -0.0249699, 0.0484669, 9.75082, 
23.968, 2.10548, -0.0181824, -0.0173048, 9.80632, 
24, 2.18756, -0.0387953, 0.0507469, 9.84693, 
24.032, 2.18385, -0.0338219, -0.0606413, 9.7413, 
24.064, 2.11383, 0.0704897, 0.0444795, 9.86095, 
24.096, 2.19854, -0.00507675, 0.0809072, 9.8444, 
24.128, 2.19806, 0.0624625, -0.055222, 9.89932, 
24.16, 2.11753, 0.0633552, 0.00771608, 9.83511, 
24.192, 2.20791, 0.0201944, 0.0676971, 9.92643, 
24.224, 2.0962, -0.0685352, 0.0034199, 9.79864, 
24.256, 2.07979, -0.0212269, -0.0541424, 9.82551, 
24.288, 2.21161, 0.0391479, -0.0319356, 9.76049, 
24.32, 2.09469, -0.0331839, 0.0664537, 9.87615, 
24.352, 2.17636, 0.101727, -0.0182265, 9.83472, 
24.384, 2.17464, -0.0293033, -0.00296623, 9.8316, 
24.416, 2.10623, 0.0221769, -0.0272223, 9.75329, 
24.448, 2.20786, 0.00371794, 0.0471062, 9.73489, 
24.48, 2.17829, 0.085644, -0.0139088, 9.8297, 
24.512, 2.10774, 0.0419741, -0.000982003, 9.72196, 
24.544, 2.18885, 0.0380752, -0.0144402, 9.79275, 
24.576, 2.0835, -0.00526557, 0.0422094, 9.85937, 
24.608, 2.09454, 0.00673024, 0.0777254, 9.74516, 
24.64, 2.193, 0.0302143, 0.0172897, 9.7911, 
24.672, 2.09398, 0.0886942, -0.102068, 9.79305, 
24.704, 2.10797, 0.00505211, -0.116541, 9.80139, 
24.736, 2.20016, -0.018415, -0.0806264, 9.89747, 
24.768, 2.07056, 0.0941659, -0.0273209, 9.76589, 
24.8, 2.17758, 0.0140835, -0.0170679, 9.84024, 
24.832, 2.19536, -0.0697242, -0.00822647, 9.81233, 
24.864, 2.10312, -0.0357324, 0.0204428, 9.86855, 
24.896, 2.18222, 0.0711864, -0.0309492, 9.74837, 
24.928, 2.1651, -0.020615, -0.0447154, 9.76995, 
24.96, 2.06426, -0.0280113, -0.0181571, 9.8005, 
24.992, 2.16359, -0.0758744, -0.0985764, 9.69507, 
25.024, 2.06643, -0.018991, -0.0683589, 9.82483, 
25.056, 2.06157, 0.0310913, -0.0235994, 9.74437, 
25.088, 2.16342, -0.104127, -0.0534836, 9.88101, 
25.12, 2.0715, 0.0203805, 0.0648755, 9.78732, 
25.152, 2.15353, -0.0458325, 0.00274752, 9.86219, 
25.184, 2.15592, 0.0263195, 0.0680191, 9.81319, 
25.216, 2.06999, 0.0528771, 0.0863923, 9.72407, 
25.248, 2.1671, -0.0598316, 0.00580591, 9.79593, 
25.28, 2.16326, -0.000406734, -0.0221836, 9.80592, 
25.312, 2.08084, -0.035583, 0.0202225, 9.80786, 
25.344, 2.17645, 0.0379674, 0.0515418, 9.80315, 
25.376, 2.05559, 0.0140244, 0.0649831, 9.87, 
25.408, 2.05573, -0.0460598, 0.0189068, 9.83826, 
25.44, 2.15396, 0.00898722, -0.00708032, 9.69832, 
25.472, 2.04103, -0.0451458, -0.0238025, 9.75779, 
25.504, 2.03162, -0.0414087, 0.0271976, 9.79098, 
25.536, 2.13867, 0.00557573, -0.105055, 9.77383, 
25.568, 2.04273, 0.0879738, 0.0462617, 9.73708, 
25.6, 2.10894, -0.0854156, -0.00278292, 9.78345, 
25.632, 2.09574, 0.0166621, -0.0359558, 9.82284, 
25.664, 1.99811, 0.0273329, 0.0505962, 9.84565, 
25.696, 2.10094, -0.00284476, -0.0595718, 9.76306, 
25.728, 2.09078, -0.0962189, -0.0974526, 9.86169, 
25.76, 1.97267, 0.132736, 0.0579392, 9.82435, 
25.792, 2.05834, -0.0108813, 0.0273668, 9.82616, 
25.824, 1.96492, 0.0152595, -0.00798809, 9.86638, 
25.856, 1.95538, 0.0122926, 0.00657698, 9.7604, 
25.888, 2.03181, 0.0257212, 0.021704, 9.68567, 
25.92, 1.94694, 0.0961996, 0.0388721, 9.79897, 
25.952, 2.04828, 0.0276064, -0.0393317, 9.85189, 
25.984, 2.03327, 0.0187799, -0.0840672, 9.75623, 
26.016, 1.94069, 0.0331304, 0.0458801, 9.88878, 
26.048, 2.00903, 0.0335696, -0.0353226, 9.87404, 
26.08, 2.00408, -0.0164523, -0.0364778, 9.83446, 
26.112, 1.92634, 0.00929902, -0.00264631, 9.7349, 
26.144, 1.99781, 0.0118437, -0.0387149, 9.86833, 
26.176, 1.91381, -0.0332014, -0.0257119, 9.74855, 
26.208, 1.88378, 0.00947586, -0.0127391, 9.8007, 
26.24, 1.97472, -0.0132919, -0.0209923, 9.87412, 
26.272, 1.8907, 0.0297047, 0.0321537, 9.86775, 
26.304, 1.88601, 0.0763765, -0.0249116, 9.85765, 
26.336, 1.93787, -0.0267672, -0.00695719, 9.85139, 
26.368, 1.85494, -0.0266127, 0.0152494, 9.83356, 
26.4, 1.92375, -0.0686254, -0.0116353, 9.7366, 
26.432, 1.94171, -0.0268368, 0.0712074, 9.92633, 
26.464, 1.8385, -0.025782, -0.0324623, 9.84695, 
26.496, 1.90945, -0.0120557, -0.00608662, 9.7905, 
26.528, 1.92075, -0.0867261, 0.0127586, 9.78792, 
26.56, 1.8407, -0.0491497, -0.0546358, 9.86997, 
26.592, 1.90706, -0.014719, 0.0350793, 9.74555, 
26.624, 1.80175, 0.00565459, 0.0279174, 9.75298, 
26.656, 1.80619, 0.0331487, -0.02329, 9.77921, 
26.688, 1.88223, -0.0700319, 0.0458783, 9.80787, 
26.72, 1.81308, 0.0724037, -0.0277363, 9.6935, 
26.752, 1.86679, 0.0460773, 0.0605117, 9.84409, 
26.784, 1.86626, 0.0168552, -0.0219672, 9.77378, 
26.816, 1.79903, -0.0284462, -0.0165666, 9.77872, 
26.848, 1.86697, 0.0120036, 0.0176283, 9.91384, 
26.88, 1.85291, 0.0735753, -0.0609317, 9.83339, 
26.912, 1.78249, -0.0107671, 0.0199294, 9.74391, 
26.944, 1.86095, 0.135511, -0.0318804, 9.78224, 
26.976, 1.78575, -0.0491984, 0.00904562, 9.82086, 
27.008, 1.76916, -0.0501446, 0.125573, 9.8346, 
27.04, 1.8427, 0.0677681, -0.00469519, 9.80939, 
27.072, 1.78838, 0.00181529, 0.0458209, 9.84372, 
27.104, 1.77357, 0.0181847, 0.00156506, 9.79183, 
27.136, 1.83815, -0.0525788, -0.00754634, 9.81118, 
27.168, 1.76259, -0.0341701, 0.104699, 9.78669, 
27.2, 1.83739, 0.103939, -0.028018, 9.83996, 
27.232, 1.82446, -0.0700205, -0.0429875, 9.85501, 
27.264, 1.75417, 0.00410603, 0.00922456, 9.85252, 
27.296, 1.82005, -0.129726, -0.0369908, 9.80496, 
27.328, 1.83324, -0.0120892, 0.048391, 9.80798, 
27.36, 1.75103, -0.0545189, 0.109264, 9.78731, 
27.392, 1.81113, -0.0550493, 0.0196466, 9.85036, 
27.424, 1.76464, -0.00219958, -0.00479411, 9.8361, 
27.456, 1.7434, 0.0582676, 0.121607, 9.85614, 
27.488, 1.81195, 0.0394387, -0.0357251, 9.80412, 
27.52, 1.75453, 0.0540789, 0.0585771, 9.83995, 
27.552, 1.7975, 0.0486453, 0.044748, 9.88717, 
27.584, 1.81463, -0.010983, -0.017588, 9.72781, 
27.616, 1.7408, -0.0438628, 0.0100937, 9.83798, 
27.648, 1.80664, -0.0152789, 0.0312132, 9.79607, 
27.68, 1.78517, -0.0369432, -0.0185905, 9.87867, 
27.712, 1.75054, -0.0515132, 0.0139158, 9.77183, 
27.744, 1.79402, -0.102906, -0.0686991, 9.72897, 
27.776, 1.7302, 0.073223, -0.074383, 9.87512, 
27.808, 1.73234, 0.00590918, 0.00562744, 9.83163, 
27.84, 1.7962, 0.025179, -0.0518521, 9.83181, 
27.872, 1.73493, -0.0184697, -0.0253911, 9.83932, 
27.904, 1.72333, -0.015806, 0.0167189, 9.86098, 
27.936, 1.78872, 0.0383822, -0.010097, 9.79441, 
27.968, 1.73246, 0.0554254, 0.0458158, 9.76565, 
28, 1.77431, -0.0125089, -0.0468846, 9.78564, 
28.032, 1.77837, 0.0763427, 0.0478835, 9.86903, 
28.064, 1.73542, 1.60003, 0.5251, 9.76156, 
28.096, 1.76197, 1.72319, 0.359003, 9.83498, 
28.128, 1.76306, -0.0203807, -0.0759201, 9.80141, 
28.16, 1.71611, 0.0750841, 0.00414, 9.79547, 
28.192, 1.75563, 1.86529, 0.115013, 9.7949, 
28.224, 1.70854, -0.0519391, -0.0318389, 9.83776, 
